filename,width,height,class,xmin,ymin,xmax,ymax
071009888X_jpg.rf.3a8fcb8c5e8b4bd518b6a0146ef399f6.jpg,640,640,text,122,610,507,628
031228277X_jpg.rf.3956345f3b48834932e6d28d09a431da.jpg,640,640,title,20,7,624,266
031228277X_jpg.rf.3956345f3b48834932e6d28d09a431da.jpg,640,640,text,0,269,260,383
031228277X_jpg.rf.3956345f3b48834932e6d28d09a431da.jpg,640,640,author,166,536,479,596
031228277X_jpg.rf.3956345f3b48834932e6d28d09a431da.jpg,640,640,text,54,598,584,634
031640702X_jpg.rf.3a404243bed485e4b89a8be36a0068ab.jpg,640,640,author,24,19,615,154
031640702X_jpg.rf.3a404243bed485e4b89a8be36a0068ab.jpg,640,640,title,29,161,614,549
031640702X_jpg.rf.3a404243bed485e4b89a8be36a0068ab.jpg,640,640,text,104,555,536,580
031640702X_jpg.rf.3a404243bed485e4b89a8be36a0068ab.jpg,640,640,author,34,585,612,627
006229766X_jpg.rf.3aac26f29bc4d43fcb25746d0912a631.jpg,640,640,publisher,52,20,591,38
006229766X_jpg.rf.3aac26f29bc4d43fcb25746d0912a631.jpg,640,640,title,55,47,353,171
006229766X_jpg.rf.3aac26f29bc4d43fcb25746d0912a631.jpg,640,640,title,54,178,591,299
006229766X_jpg.rf.3aac26f29bc4d43fcb25746d0912a631.jpg,640,640,title,52,338,429,444
006229766X_jpg.rf.3aac26f29bc4d43fcb25746d0912a631.jpg,640,640,title,457,393,522,444
006229766X_jpg.rf.3aac26f29bc4d43fcb25746d0912a631.jpg,640,640,title,85,478,193,529
006229766X_jpg.rf.3aac26f29bc4d43fcb25746d0912a631.jpg,640,640,text,216,480,588,586
006229766X_jpg.rf.3aac26f29bc4d43fcb25746d0912a631.jpg,640,640,author,55,601,585,621
051728863X_jpg.rf.3b2401e86cd00840db61cd01e4482bd0.jpg,640,640,title,162,27,488,57
051728863X_jpg.rf.3b2401e86cd00840db61cd01e4482bd0.jpg,640,640,title,38,69,609,103
051728863X_jpg.rf.3b2401e86cd00840db61cd01e4482bd0.jpg,640,640,title,102,119,544,141
0062326228_jpg.rf.3c2f09ec7dc883e2e3c63c8a354a1c40.jpg,640,640,text,90,19,553,34
0062326228_jpg.rf.3c2f09ec7dc883e2e3c63c8a354a1c40.jpg,640,640,text,73,36,570,52
0062326228_jpg.rf.3c2f09ec7dc883e2e3c63c8a354a1c40.jpg,640,640,author,35,60,609,109
0062326228_jpg.rf.3c2f09ec7dc883e2e3c63c8a354a1c40.jpg,640,640,text,33,138,247,154
0062326228_jpg.rf.3c2f09ec7dc883e2e3c63c8a354a1c40.jpg,640,640,text,30,157,246,173
0062326228_jpg.rf.3c2f09ec7dc883e2e3c63c8a354a1c40.jpg,640,640,text,82,174,194,190
0062326228_jpg.rf.3c2f09ec7dc883e2e3c63c8a354a1c40.jpg,640,640,text,76,193,203,208
0062326228_jpg.rf.3c2f09ec7dc883e2e3c63c8a354a1c40.jpg,640,640,text,68,208,207,227
0062326228_jpg.rf.3c2f09ec7dc883e2e3c63c8a354a1c40.jpg,640,640,title,29,412,577,488
0062326228_jpg.rf.3c2f09ec7dc883e2e3c63c8a354a1c40.jpg,640,640,title,28,508,343,582
0062326228_jpg.rf.3c2f09ec7dc883e2e3c63c8a354a1c40.jpg,640,640,title,27,599,429,614
0070066698_jpg.rf.3c09f98a28c2e8d79bc900a95f518c86.jpg,640,640,publisher,19,15,286,31
0070066698_jpg.rf.3c09f98a28c2e8d79bc900a95f518c86.jpg,640,640,publisher,20,35,286,50
0070066698_jpg.rf.3c09f98a28c2e8d79bc900a95f518c86.jpg,640,640,title,164,184,596,218
0070066698_jpg.rf.3c09f98a28c2e8d79bc900a95f518c86.jpg,640,640,title,220,228,592,259
0070066698_jpg.rf.3c09f98a28c2e8d79bc900a95f518c86.jpg,640,640,title,57,284,592,333
0070066698_jpg.rf.3c09f98a28c2e8d79bc900a95f518c86.jpg,640,640,title,183,349,592,397
0070066698_jpg.rf.3c09f98a28c2e8d79bc900a95f518c86.jpg,640,640,title,110,414,592,460
0070066698_jpg.rf.3c09f98a28c2e8d79bc900a95f518c86.jpg,640,640,author,54,560,596,608
0060628227_jpg.rf.3c0827839edc68cc5d3872c9f8cb7c88.jpg,640,640,author,0,0,640,27
0060628227_jpg.rf.3c0827839edc68cc5d3872c9f8cb7c88.jpg,640,640,text,2,28,615,49
0060628227_jpg.rf.3c0827839edc68cc5d3872c9f8cb7c88.jpg,640,640,title,86,434,544,475
0060628227_jpg.rf.3c0827839edc68cc5d3872c9f8cb7c88.jpg,640,640,title,265,491,365,519
0060628227_jpg.rf.3c0827839edc68cc5d3872c9f8cb7c88.jpg,640,640,title,4,534,634,571
0060628227_jpg.rf.3c0827839edc68cc5d3872c9f8cb7c88.jpg,640,640,text,173,580,448,596
0060628227_jpg.rf.3c0827839edc68cc5d3872c9f8cb7c88.jpg,640,640,text,71,595,561,617
006166121X_jpg.rf.3d2505113a0421c570d95a079bf907f7.jpg,640,640,text,21,1,634,30
006166121X_jpg.rf.3d2505113a0421c570d95a079bf907f7.jpg,640,640,author,11,44,627,274
006166121X_jpg.rf.3d2505113a0421c570d95a079bf907f7.jpg,640,640,title,11,357,631,520
006166121X_jpg.rf.3d2505113a0421c570d95a079bf907f7.jpg,640,640,text,98,538,554,625
006166121X_jpg.rf.3d2505113a0421c570d95a079bf907f7.jpg,640,640,text,8,284,636,342
019824908X_jpg.rf.3d6cc0f35ea80a8075f09cbbf1243ad0.jpg,640,640,title,28,38,452,114
019824908X_jpg.rf.3d6cc0f35ea80a8075f09cbbf1243ad0.jpg,640,640,title,156,121,323,157
019824908X_jpg.rf.3d6cc0f35ea80a8075f09cbbf1243ad0.jpg,640,640,title,43,165,430,235
019824908X_jpg.rf.3d6cc0f35ea80a8075f09cbbf1243ad0.jpg,640,640,author,49,543,433,580
007183429X_jpg.rf.3d50f4f3ce187f7dcbf6cb0f13665d0c.jpg,640,640,text,140,33,552,63
007183429X_jpg.rf.3d50f4f3ce187f7dcbf6cb0f13665d0c.jpg,640,640,author,42,32,105,56
007183429X_jpg.rf.3d50f4f3ce187f7dcbf6cb0f13665d0c.jpg,640,640,text,39,560,602,588
007183429X_jpg.rf.3d50f4f3ce187f7dcbf6cb0f13665d0c.jpg,640,640,text,61,591,590,614
007183429X_jpg.rf.3d50f4f3ce187f7dcbf6cb0f13665d0c.jpg,640,640,title,58,485,584,512
007183429X_jpg.rf.3d50f4f3ce187f7dcbf6cb0f13665d0c.jpg,640,640,title,52,430,570,472
007183429X_jpg.rf.3d50f4f3ce187f7dcbf6cb0f13665d0c.jpg,640,640,title,55,226,274,312
007183429X_jpg.rf.3d50f4f3ce187f7dcbf6cb0f13665d0c.jpg,640,640,title,52,320,338,367
007183429X_jpg.rf.3d50f4f3ce187f7dcbf6cb0f13665d0c.jpg,640,640,title,52,377,478,425
007183429X_jpg.rf.3d50f4f3ce187f7dcbf6cb0f13665d0c.jpg,640,640,title,54,123,438,211
007183429X_jpg.rf.3d50f4f3ce187f7dcbf6cb0f13665d0c.jpg,640,640,title,511,108,601,127
022617526X_jpg.rf.3e8997b5d9bdd5fd541798f87c0b1f34.jpg,640,640,title,27,348,601,387
022617526X_jpg.rf.3e8997b5d9bdd5fd541798f87c0b1f34.jpg,640,640,text,95,387,540,440
022617526X_jpg.rf.3e8997b5d9bdd5fd541798f87c0b1f34.jpg,640,640,author,240,551,398,577
007123828X_jpg.rf.40a91491f26452b023e74c6fef9987b0.jpg,640,640,title,70,37,333,63
007123828X_jpg.rf.40a91491f26452b023e74c6fef9987b0.jpg,640,640,title,106,68,602,121
007123828X_jpg.rf.40a91491f26452b023e74c6fef9987b0.jpg,640,640,title,186,121,602,175
007123828X_jpg.rf.40a91491f26452b023e74c6fef9987b0.jpg,640,640,text,436,175,598,200
007123828X_jpg.rf.40a91491f26452b023e74c6fef9987b0.jpg,640,640,author,329,450,602,479
0007443056_jpg.rf.3efb84b63e8c88bf1f82065ee26dce58.jpg,640,640,author,70,24,225,55
0007443056_jpg.rf.3efb84b63e8c88bf1f82065ee26dce58.jpg,640,640,text,485,20,569,32
0007443056_jpg.rf.3efb84b63e8c88bf1f82065ee26dce58.jpg,640,640,text,441,31,609,46
0007443056_jpg.rf.3efb84b63e8c88bf1f82065ee26dce58.jpg,640,640,text,434,44,618,55
0007443056_jpg.rf.3efb84b63e8c88bf1f82065ee26dce58.jpg,640,640,title,244,259,399,277
0007443056_jpg.rf.3efb84b63e8c88bf1f82065ee26dce58.jpg,640,640,title,202,293,428,340
0007443056_jpg.rf.3efb84b63e8c88bf1f82065ee26dce58.jpg,640,640,title,31,348,611,377
038535083X_jpg.rf.418f51025b9c40f3f9c620b6c42e5ba7.jpg,640,640,title,375,57,545,120
038535083X_jpg.rf.418f51025b9c40f3f9c620b6c42e5ba7.jpg,640,640,title,295,154,622,215
038535083X_jpg.rf.418f51025b9c40f3f9c620b6c42e5ba7.jpg,640,640,title,410,249,517,325
038535083X_jpg.rf.418f51025b9c40f3f9c620b6c42e5ba7.jpg,640,640,title,338,346,571,408
038535083X_jpg.rf.418f51025b9c40f3f9c620b6c42e5ba7.jpg,640,640,title,270,441,628,518
20240124_105725_jpg.rf.42b786874a22a03ce69509d4583429d5.jpg,640,640,text,312,12,584,38
20240124_105725_jpg.rf.42b786874a22a03ce69509d4583429d5.jpg,640,640,author,112,113,266,140
20240124_105725_jpg.rf.42b786874a22a03ce69509d4583429d5.jpg,640,640,author,116,141,321,168
20240124_105725_jpg.rf.42b786874a22a03ce69509d4583429d5.jpg,640,640,author,117,169,316,196
20240124_105725_jpg.rf.42b786874a22a03ce69509d4583429d5.jpg,640,640,title,122,228,482,268
20240124_105725_jpg.rf.42b786874a22a03ce69509d4583429d5.jpg,640,640,title,126,282,559,326
20240124_105725_jpg.rf.42b786874a22a03ce69509d4583429d5.jpg,640,640,title,123,336,595,364
20240124_105725_jpg.rf.42b786874a22a03ce69509d4583429d5.jpg,640,640,title,126,421,296,446
20240124_105725_jpg.rf.42b786874a22a03ce69509d4583429d5.jpg,640,640,publisher,154,572,265,603
20240124_094405_jpg.rf.4351e9a27c18c44ef1a4ac86159e5fed.jpg,640,640,title,49,61,558,153
20240124_094405_jpg.rf.4351e9a27c18c44ef1a4ac86159e5fed.jpg,640,640,title,79,138,377,206
20240124_094405_jpg.rf.4351e9a27c18c44ef1a4ac86159e5fed.jpg,640,640,title,387,159,480,190
20240124_094405_jpg.rf.4351e9a27c18c44ef1a4ac86159e5fed.jpg,640,640,title,51,204,550,275
20240124_094405_jpg.rf.4351e9a27c18c44ef1a4ac86159e5fed.jpg,640,640,title,117,279,308,341
20240124_094405_jpg.rf.4351e9a27c18c44ef1a4ac86159e5fed.jpg,640,640,text,59,393,219,411
20240124_094405_jpg.rf.4351e9a27c18c44ef1a4ac86159e5fed.jpg,640,640,text,57,415,271,436
20240124_094405_jpg.rf.4351e9a27c18c44ef1a4ac86159e5fed.jpg,640,640,text,57,436,286,458
20240124_094405_jpg.rf.4351e9a27c18c44ef1a4ac86159e5fed.jpg,640,640,author,70,512,248,535
20240124_094405_jpg.rf.4351e9a27c18c44ef1a4ac86159e5fed.jpg,640,640,author,89,535,279,559
20240124_094405_jpg.rf.4351e9a27c18c44ef1a4ac86159e5fed.jpg,640,640,author,97,562,232,583
20240124_094405_jpg.rf.4351e9a27c18c44ef1a4ac86159e5fed.jpg,640,640,publisher,511,568,617,596
038752214X_jpg.rf.43653287c600afad1125b2c7097d0ca3.jpg,640,640,title,75,32,563,50
038752214X_jpg.rf.43653287c600afad1125b2c7097d0ca3.jpg,640,640,title,354,94,557,139
038752214X_jpg.rf.43653287c600afad1125b2c7097d0ca3.jpg,640,640,title,281,136,554,172
038752214X_jpg.rf.43653287c600afad1125b2c7097d0ca3.jpg,640,640,title,219,174,554,219
038752214X_jpg.rf.43653287c600afad1125b2c7097d0ca3.jpg,640,640,title,361,225,548,246
038752214X_jpg.rf.43653287c600afad1125b2c7097d0ca3.jpg,640,640,author,331,526,552,553
038752214X_jpg.rf.43653287c600afad1125b2c7097d0ca3.jpg,640,640,author,261,557,550,587
038752214X_jpg.rf.43653287c600afad1125b2c7097d0ca3.jpg,640,640,publisher,98,594,227,625
045141943X_jpg.rf.428a29a04505633d803c093b54f95ca3.jpg,640,640,publisher,241,26,402,46
045141943X_jpg.rf.428a29a04505633d803c093b54f95ca3.jpg,640,640,author,97,62,540,96
045141943X_jpg.rf.428a29a04505633d803c093b54f95ca3.jpg,640,640,title,237,95,393,158
045141943X_jpg.rf.428a29a04505633d803c093b54f95ca3.jpg,640,640,title,89,150,549,212
045141943X_jpg.rf.428a29a04505633d803c093b54f95ca3.jpg,640,640,title,69,217,570,232
045141943X_jpg.rf.428a29a04505633d803c093b54f95ca3.jpg,640,640,title,191,233,450,246
045141943X_jpg.rf.428a29a04505633d803c093b54f95ca3.jpg,640,640,text,89,573,547,586
045141943X_jpg.rf.428a29a04505633d803c093b54f95ca3.jpg,640,640,text,86,590,545,605
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,text,37,5,592,24
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,text,267,49,353,62
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,text,232,65,392,74
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,text,203,77,421,86
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,text,219,103,404,113
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,text,230,119,394,132
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,text,290,137,338,148
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,text,267,155,360,168
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,author,90,259,536,307
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,author,125,323,499,372
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,title,96,391,203,420
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,title,233,379,536,437
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,title,117,434,516,490
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,title,179,498,444,508
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,author,35,516,594,566
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,text,91,577,535,592
0062196928_jpg.rf.426a1d3715e24db2232d63434c69db9e.jpg,640,640,text,173,596,455,613
006230996X_jpg.rf.439d668cec01496bc73f722cae15775b.jpg,640,640,text,28,26,613,42
006230996X_jpg.rf.439d668cec01496bc73f722cae15775b.jpg,640,640,text,172,48,472,62
006230996X_jpg.rf.439d668cec01496bc73f722cae15775b.jpg,640,640,publisher,27,25,197,42
006230996X_jpg.rf.439d668cec01496bc73f722cae15775b.jpg,640,640,author,102,503,538,550
006230996X_jpg.rf.439d668cec01496bc73f722cae15775b.jpg,640,640,author,39,569,590,619
006230996X_jpg.rf.439d668cec01496bc73f722cae15775b.jpg,640,640,title,232,137,420,176
006230996X_jpg.rf.439d668cec01496bc73f722cae15775b.jpg,640,640,title,171,184,480,225
006230996X_jpg.rf.439d668cec01496bc73f722cae15775b.jpg,640,640,title,167,236,478,261
007145229X_jpg.rf.45796334fd8afe909bf396e701454238.jpg,640,640,text,33,3,617,83
007145229X_jpg.rf.45796334fd8afe909bf396e701454238.jpg,640,640,text,30,71,207,191
007145229X_jpg.rf.45796334fd8afe909bf396e701454238.jpg,640,640,author,39,543,615,628
007145229X_jpg.rf.45796334fd8afe909bf396e701454238.jpg,640,640,title,30,135,612,504
039304016X_jpg.rf.43838d9ba966c27616245893ef6fceb2.jpg,640,640,author,76,454,572,589
039304016X_jpg.rf.43838d9ba966c27616245893ef6fceb2.jpg,640,640,title,29,60,624,279
039304016X_jpg.rf.43838d9ba966c27616245893ef6fceb2.jpg,640,640,text,62,12,583,41
0062238868_jpg.rf.45b4c2bdab83999e52cdf642da16a27d.jpg,640,640,text,40,25,608,45
0062238868_jpg.rf.45b4c2bdab83999e52cdf642da16a27d.jpg,640,640,author,91,53,558,79
0062238868_jpg.rf.45b4c2bdab83999e52cdf642da16a27d.jpg,640,640,author,35,90,614,121
0062238868_jpg.rf.45b4c2bdab83999e52cdf642da16a27d.jpg,640,640,author,49,131,597,146
0062238868_jpg.rf.45b4c2bdab83999e52cdf642da16a27d.jpg,640,640,title,41,260,613,313
0062238868_jpg.rf.45b4c2bdab83999e52cdf642da16a27d.jpg,640,640,title,23,327,612,389
0062238868_jpg.rf.45b4c2bdab83999e52cdf642da16a27d.jpg,640,640,title,65,495,577,513
0062238868_jpg.rf.45b4c2bdab83999e52cdf642da16a27d.jpg,640,640,title,32,522,613,539
0062238868_jpg.rf.45b4c2bdab83999e52cdf642da16a27d.jpg,640,640,title,93,549,552,566
019439980X_jpg.rf.4737b0b9dbb65df12886047d57a427b2.jpg,640,640,title,82,37,326,113
019439980X_jpg.rf.4737b0b9dbb65df12886047d57a427b2.jpg,640,640,title,332,58,455,83
019439980X_jpg.rf.4737b0b9dbb65df12886047d57a427b2.jpg,640,640,title,336,84,532,106
019439980X_jpg.rf.4737b0b9dbb65df12886047d57a427b2.jpg,640,640,title,146,102,592,173
019439980X_jpg.rf.4737b0b9dbb65df12886047d57a427b2.jpg,640,640,text,116,202,239,219
019439980X_jpg.rf.4737b0b9dbb65df12886047d57a427b2.jpg,640,640,text,152,221,462,247
019439980X_jpg.rf.4737b0b9dbb65df12886047d57a427b2.jpg,640,640,text,463,313,539,327
019439980X_jpg.rf.4737b0b9dbb65df12886047d57a427b2.jpg,640,640,text,431,328,572,341
019439980X_jpg.rf.4737b0b9dbb65df12886047d57a427b2.jpg,640,640,publisher,6,536,28,630
019439980X_jpg.rf.4737b0b9dbb65df12886047d57a427b2.jpg,640,640,author,150,585,311,610
019439980X_jpg.rf.4737b0b9dbb65df12886047d57a427b2.jpg,640,640,title,79,551,145,627
019439980X_jpg.rf.4737b0b9dbb65df12886047d57a427b2.jpg,640,640,text,485,608,598,620
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,text,66,41,575,55
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,title,71,63,573,78
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,title,226,107,352,157
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,title,355,93,571,170
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,title,78,163,566,262
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,title,342,276,570,354
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,author,75,296,339,315
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,author,76,316,335,335
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,title,184,348,566,444
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,text,78,460,422,478
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,text,88,492,562,508
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,text,90,505,447,521
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,text,90,527,524,543
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,text,90,544,345,560
067175503X_jpg.rf.4681f183fd3785f882cd055120b951cd.jpg,640,640,text,91,563,501,580
007184760X_jpg.rf.46a9d8186e715a8d4ea513f4dd17dc64.jpg,640,640,text,118,20,620,77
007184760X_jpg.rf.46a9d8186e715a8d4ea513f4dd17dc64.jpg,640,640,text,36,16,107,76
007184760X_jpg.rf.46a9d8186e715a8d4ea513f4dd17dc64.jpg,640,640,text,75,97,471,154
007184760X_jpg.rf.46a9d8186e715a8d4ea513f4dd17dc64.jpg,640,640,title,26,163,624,300
007184760X_jpg.rf.46a9d8186e715a8d4ea513f4dd17dc64.jpg,640,640,text,26,297,614,345
007184760X_jpg.rf.46a9d8186e715a8d4ea513f4dd17dc64.jpg,640,640,text,61,355,581,416
007184760X_jpg.rf.46a9d8186e715a8d4ea513f4dd17dc64.jpg,640,640,text,106,420,540,483
007184760X_jpg.rf.46a9d8186e715a8d4ea513f4dd17dc64.jpg,640,640,text,165,523,611,605
007184760X_jpg.rf.46a9d8186e715a8d4ea513f4dd17dc64.jpg,640,640,text,4,569,142,605
0071626530_jpg.rf.479e250499c61a4091e21b05657ce063.jpg,640,640,text,59,55,572,68
0071626530_jpg.rf.479e250499c61a4091e21b05657ce063.jpg,640,640,text,63,75,574,90
0071626530_jpg.rf.479e250499c61a4091e21b05657ce063.jpg,640,640,title,31,135,605,237
0071626530_jpg.rf.479e250499c61a4091e21b05657ce063.jpg,640,640,title,103,256,524,320
0071626530_jpg.rf.479e250499c61a4091e21b05657ce063.jpg,640,640,title,231,336,391,376
0071626530_jpg.rf.479e250499c61a4091e21b05657ce063.jpg,640,640,author,221,589,410,601
0062366688_jpg.rf.4851dc5d2ccc29436a1b3f8652a28cc3.jpg,640,640,text,335,346,577,361
0062366688_jpg.rf.4851dc5d2ccc29436a1b3f8652a28cc3.jpg,640,640,text,368,367,541,381
0062366688_jpg.rf.4851dc5d2ccc29436a1b3f8652a28cc3.jpg,640,640,title,0,415,640,494
0062366688_jpg.rf.4851dc5d2ccc29436a1b3f8652a28cc3.jpg,640,640,title,5,488,632,534
0062366688_jpg.rf.4851dc5d2ccc29436a1b3f8652a28cc3.jpg,640,640,title,6,543,633,562
0062366688_jpg.rf.4851dc5d2ccc29436a1b3f8652a28cc3.jpg,640,640,author,107,584,533,608
006199717X_jpg.rf.479145ef6281a1c60a2aaf9c55734cd3.jpg,640,640,text,83,55,562,67
006199717X_jpg.rf.479145ef6281a1c60a2aaf9c55734cd3.jpg,640,640,title,218,104,304,117
006199717X_jpg.rf.479145ef6281a1c60a2aaf9c55734cd3.jpg,640,640,title,29,78,314,164
006199717X_jpg.rf.479145ef6281a1c60a2aaf9c55734cd3.jpg,640,640,title,318,72,622,163
006199717X_jpg.rf.479145ef6281a1c60a2aaf9c55734cd3.jpg,640,640,text,118,168,538,187
006199717X_jpg.rf.479145ef6281a1c60a2aaf9c55734cd3.jpg,640,640,text,83,202,568,218
006199717X_jpg.rf.479145ef6281a1c60a2aaf9c55734cd3.jpg,640,640,text,222,457,425,505
006199717X_jpg.rf.479145ef6281a1c60a2aaf9c55734cd3.jpg,640,640,author,45,536,598,558
006199717X_jpg.rf.479145ef6281a1c60a2aaf9c55734cd3.jpg,640,640,text,59,565,587,576
006199717X_jpg.rf.479145ef6281a1c60a2aaf9c55734cd3.jpg,640,640,text,76,582,565,593
006199717X_jpg.rf.479145ef6281a1c60a2aaf9c55734cd3.jpg,640,640,text,176,594,468,608
0062133403_jpg.rf.48cccd001ee3980f9c5b9d0fee8b2662.jpg,640,640,text,62,21,547,33
0062133403_jpg.rf.48cccd001ee3980f9c5b9d0fee8b2662.jpg,640,640,author,37,42,574,76
0062133403_jpg.rf.48cccd001ee3980f9c5b9d0fee8b2662.jpg,640,640,text,111,84,495,95
0062133403_jpg.rf.48cccd001ee3980f9c5b9d0fee8b2662.jpg,640,640,title,2,150,616,255
0062133403_jpg.rf.48cccd001ee3980f9c5b9d0fee8b2662.jpg,640,640,title,51,274,561,294
0062133403_jpg.rf.48cccd001ee3980f9c5b9d0fee8b2662.jpg,640,640,title,25,303,583,320
0062133403_jpg.rf.48cccd001ee3980f9c5b9d0fee8b2662.jpg,640,640,title,85,330,524,346
0062133403_jpg.rf.48cccd001ee3980f9c5b9d0fee8b2662.jpg,640,640,title,3,370,614,475
0062133403_jpg.rf.48cccd001ee3980f9c5b9d0fee8b2662.jpg,640,640,text,18,556,284,569
0062133403_jpg.rf.48cccd001ee3980f9c5b9d0fee8b2662.jpg,640,640,text,26,568,268,578
0062133403_jpg.rf.48cccd001ee3980f9c5b9d0fee8b2662.jpg,640,640,text,27,578,289,591
0062133403_jpg.rf.48cccd001ee3980f9c5b9d0fee8b2662.jpg,640,640,text,24,590,225,602
0062133403_jpg.rf.48cccd001ee3980f9c5b9d0fee8b2662.jpg,640,640,text,32,608,282,617
0060837020_jpg.rf.4a55dd400dab81adc04a959e77d8e378.jpg,640,640,author,35,35,600,69
0060837020_jpg.rf.4a55dd400dab81adc04a959e77d8e378.jpg,640,640,title,402,301,605,357
0060837020_jpg.rf.4a55dd400dab81adc04a959e77d8e378.jpg,640,640,title,357,358,604,416
0060837020_jpg.rf.4a55dd400dab81adc04a959e77d8e378.jpg,640,640,title,410,418,611,482
0060837020_jpg.rf.4a55dd400dab81adc04a959e77d8e378.jpg,640,640,publisher,571,580,616,596
0060837020_jpg.rf.4a55dd400dab81adc04a959e77d8e378.jpg,640,640,text,27,611,197,621
0060837020_jpg.rf.4a55dd400dab81adc04a959e77d8e378.jpg,640,640,text,242,613,399,623
0071622276_jpg.rf.49a09d88f269c35e77d646dc27b98aa2.jpg,640,640,title,45,329,198,367
0071622276_jpg.rf.49a09d88f269c35e77d646dc27b98aa2.jpg,640,640,title,45,375,483,413
0071622276_jpg.rf.49a09d88f269c35e77d646dc27b98aa2.jpg,640,640,text,45,428,433,448
0071622276_jpg.rf.49a09d88f269c35e77d646dc27b98aa2.jpg,640,640,text,45,453,268,470
0071622276_jpg.rf.49a09d88f269c35e77d646dc27b98aa2.jpg,640,640,author,44,579,201,593
0071622276_jpg.rf.49a09d88f269c35e77d646dc27b98aa2.jpg,640,640,publisher,517,573,586,584
0071622276_jpg.rf.49a09d88f269c35e77d646dc27b98aa2.jpg,640,640,text,44,594,375,607
0071622276_jpg.rf.49a09d88f269c35e77d646dc27b98aa2.jpg,640,640,text,456,4,601,23
0061320684_jpg.rf.4a742b61e40cba054f0771083fed15a1.jpg,640,640,title,15,332,491,394
0061320684_jpg.rf.4a742b61e40cba054f0771083fed15a1.jpg,640,640,title,269,384,617,446
0061320684_jpg.rf.4a742b61e40cba054f0771083fed15a1.jpg,640,640,title,56,434,572,461
0061320684_jpg.rf.4a742b61e40cba054f0771083fed15a1.jpg,640,640,author,182,466,573,498
0061320684_jpg.rf.4a742b61e40cba054f0771083fed15a1.jpg,640,640,text,272,500,575,517
0062326104_jpg.rf.4b02f19292c6ea061bdf2eb06f380761.jpg,640,640,author,157,23,482,138
0062326104_jpg.rf.4b02f19292c6ea061bdf2eb06f380761.jpg,640,640,title,119,376,520,420
0062326104_jpg.rf.4b02f19292c6ea061bdf2eb06f380761.jpg,640,640,title,86,439,559,483
0062326104_jpg.rf.4b02f19292c6ea061bdf2eb06f380761.jpg,640,640,title,274,525,373,547
0062326104_jpg.rf.4b02f19292c6ea061bdf2eb06f380761.jpg,640,640,author,22,558,618,587
0062326104_jpg.rf.4b02f19292c6ea061bdf2eb06f380761.jpg,640,640,text,176,596,466,624
023107932X_jpg.rf.4a90c04b1d26bc56582d7a4f552ffd43.jpg,640,640,title,105,68,540,99
023107932X_jpg.rf.4a90c04b1d26bc56582d7a4f552ffd43.jpg,640,640,title,73,101,567,131
023107932X_jpg.rf.4a90c04b1d26bc56582d7a4f552ffd43.jpg,640,640,title,124,133,514,162
023107932X_jpg.rf.4a90c04b1d26bc56582d7a4f552ffd43.jpg,640,640,title,176,165,467,198
023107932X_jpg.rf.4a90c04b1d26bc56582d7a4f552ffd43.jpg,640,640,title,210,198,427,228
